code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
4011800540012	https://fr.openfoodfacts.org/produit/4011800540012	openfoodfacts-contributors	1536942583	1604861909	Corny Crunch		6 x 20 g				Corny	corny	"Imbiss, Süßwaren, Riegel, Getreideriegel"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Sustainable farming,UTZ Certified,UTZ Certified Cacao	en:sustainable-farming,en:utz-certified,en:utz-certified-cacao							France	Vollkorn-Haferflocken 37 %, Zucker, Vollkorn-Hafermehl 16 %, Sonnenblumenöl, Schokolade 9 % (Zucker, Kakaomasse, Kakaobutter, Emulgator Lecithine (Sonnenblume), natürliches Vanille-Aroma), Maltodextrin, Kakaopulver 2 %, Salz, Emulgator Lecithine (Sonnenblume).	en:gluten	en:gluten	en:nuts,en:soybeans,de:ei-und-milchbestandteile	en:nuts,en:soybeans,de:ei-und-milchbestandteile	20 g	20		1	en:e322,en:e322i	0			0			14	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/401/180/054/0012/front_de.14.400.jpg	https://static.openfoodfacts.org/images/products/401/180/054/0012/front_de.14.200.jpg	https://static.openfoodfacts.org/images/products/401/180/054/0012/front_de.14.400.jpg	https://static.openfoodfacts.org/images/products/401/180/054/0012/front_de.14.200.jpg	https://static.openfoodfacts.org/images/products/401/180/054/0012/ingredients_de.17.400.jpg	https://static.openfoodfacts.org/images/products/401/180/054/0012/ingredients_de.17.200.jpg	https://static.openfoodfacts.org/images/products/401/180/054/0012/nutrition_de.26.400.jpg	https://static.openfoodfacts.org/images/products/401/180/054/0012/nutrition_de.26.200.jpg		466	1950		18.6	3.6																																			63.2	23.8												8.2				0.35	0.14																																												14								
4008400828121	https://fr.openfoodfacts.org/produit/4008400828121	openfoodfacts-contributors	1366890041	1604851926	Kinder maxi	Barre chocolatée au lait	11 x 21 g	Carton,Aluminium, Petit Format	carton,aluminium,petit-format		Ferrero,Kinder	ferrero,kinder	Snacks, Snacks sucrés, Confiseries, Barres, Confiseries chocolatées, Barres de céréales, Barres chocolatées, Barres de céréales au chocolat, Barres chocolatées au lait	en:snacks,en:sweet-snacks,en:confectioneries,en:bars,en:chocolate-candies,en:cereal-bars,en:chocolate-bars,en:chocolate-cereal-bars,en:chocolate-confectionery-with-dairy-filling											Nice,France	Carrefour,LIDL, Magasins U	France	Chocolat supérieur au lait 40% (sucre, lait en poudre, beurre de cacao, pâte de cacao, émulsifiants : lécithines [soja], vanilline), sucre, lait écrémé en poudre, huile de palme, beurre concentré, émulsifiants : lécithines [soja], vanilline.	en:milk,en:soybeans	en:milk,en:soybeans			21g	21		1	en:e322,en:e322i	1		huile-de-palme	0			28	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:chocolate-confectionery-with-dairy-filling	https://static.openfoodfacts.org/images/products/400/840/082/8121/front_fr.76.400.jpg	https://static.openfoodfacts.org/images/products/400/840/082/8121/front_fr.76.200.jpg	https://static.openfoodfacts.org/images/products/400/840/082/8121/front_fr.76.400.jpg	https://static.openfoodfacts.org/images/products/400/840/082/8121/front_fr.76.200.jpg	https://static.openfoodfacts.org/images/products/400/840/082/8121/ingredients_fr.69.400.jpg	https://static.openfoodfacts.org/images/products/400/840/082/8121/ingredients_fr.69.200.jpg	https://static.openfoodfacts.org/images/products/400/840/082/8121/nutrition_fr.18.400.jpg	https://static.openfoodfacts.org/images/products/400/840/082/8121/nutrition_fr.18.200.jpg	2360		2360		35	22.6																																			53.5	53.3												8.7				0.313	0.1252																																												28								
4011800514716	https://fr.openfoodfacts.org/produit/4011800514716	kiliweb	1549708356	1604837949	Fruity Blaue Multifrucht		6pcs	Karton,Kunststoff	karton,kunststoff		Schwartau	schwartau	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:fruits-cereal-bars					Vegetarisch,Vegan,Hergestellt in Deutschland,Ohne Zuckerzusatz,Laktosefrei	en:vegetarian,en:vegan,en:made-in-germany,en:no-added-sugar,en:no-lactose							France, Germany	"Sultaninen 42%, getrocknete Apfelstücke 18%, Vollkornweizen-Crispies (Weizenvollkornmehl 13%, Weizengluten, Gerstenmalzextrakt), Süßungsmittel Maltit, pflanzliches Öl (Sonnenblume, Baumwollsaat), geröstete Vollkornhaferflocken 4%, Oblate (Kartoffelstärke, Olivenöl, Farbstoff Paprikaextrakt), Maltodextrin, Brombeersaftkonzentrat 2%, Holunderbeersaftkonzentrat 2%, Reismehl 1%, Säuerungsmittel Citronensäure, Heidelbeersaftkonzentrat 0,5%, Stabilisator Glycerin, natürliches Aroma, Antioxidationsmittel Ascorbinsäure."			en:nuts,en:peanuts	en:nuts,en:peanuts				0		0			0			12	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-to-be-selected, en:photos-uploaded		en:fruits-cereal-bars					https://static.openfoodfacts.org/images/products/401/180/051/4716/ingredients_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/401/180/051/4716/ingredients_fr.5.200.jpg				337	1410		5.6	0.6																																			65.5	39.6												4.7				0.06	0.024																																												12								
3017760496698	https://fr.openfoodfacts.org/produit/3017760496698	nvallas	1372093062	1604662816	"Barre céréalière à la figue, aromatisée"	"Barres céréalières à la figue"	125 g	Boite,Carton	boite,carton		Lu,Grany	lu,grany	"Snacks, Snacks sucrés, Barres, Barres de céréales, Barre de céréales à la figue"	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,fr:barre-de-cereales-a-la-figue					Sans colorants, Sans conservateurs	en:no-colorings,en:no-preservatives					France,Lyon	Casino, Magasins U	France	Céréales 40% (grains de blé 14%, flocons d'avoine 13,5%, flocons de seigle malté 5,1%, farine de riz 4,4%, farine de blé 2,7%, farine de blé malté 0,3%), sirop de glucose, figues séchées 17,2%, sorbitol, huiles végétales (colza, palme), dextrose, sucre, sel, extrait d'orge malté, gluten de blé, arôme, E473, lécithine de tournesol, acide citrique.	en:gluten	en:gluten	en:gluten,en:milk,en:nuts,en:soybeans	en:gluten,en:milk,en:nuts,en:soybeans	20,8 g	20.8		4	en:e322,en:e322i,en:e330,en:e420,en:e473	1		huile-de-palme	0			9	c	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		fr:barre-de-cereales-a-la-figue	https://static.openfoodfacts.org/images/products/301/776/049/6698/front_fr.30.400.jpg	https://static.openfoodfacts.org/images/products/301/776/049/6698/front_fr.30.200.jpg	https://static.openfoodfacts.org/images/products/301/776/049/6698/front_fr.30.400.jpg	https://static.openfoodfacts.org/images/products/301/776/049/6698/front_fr.30.200.jpg	https://static.openfoodfacts.org/images/products/301/776/049/6698/ingredients_fr.16.400.jpg	https://static.openfoodfacts.org/images/products/301/776/049/6698/ingredients_fr.16.200.jpg	https://static.openfoodfacts.org/images/products/301/776/049/6698/nutrition_fr.26.400.jpg	https://static.openfoodfacts.org/images/products/301/776/049/6698/nutrition_fr.26.200.jpg		394	1648		12	3.2																																			66	26									6.1			5.7				0.48	0.192																																												9								
5053827206181	https://fr.openfoodfacts.org/produit/5053827206181	kiliweb	1553333160	1604639487	Nuts & Raw Fruits Bar		120g (4x30g)				Kellogg	kellogg	Snacks, Snacks sucrés, Barres, Barres de céréales	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Sans gluten	en:gluten-free							France	"Raisins secs(33%), Cacahuètes(31%) Noisettes(20%), Avoine sans gluten, Jus de pomme concentré, Cacao maigre en poudre(2.5%). Allergenes:voir les ingrédients en gras. Peut contenir Autres fruits à coque, OEuf, Lait."		en:nuts,en:peanuts	en:eggs,en:milk,en:nuts	en:eggs,en:milk,en:nuts				0		0			0			-2	a	3	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/505/382/720/6181/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/505/382/720/6181/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/505/382/720/6181/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/505/382/720/6181/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/505/382/720/6181/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/505/382/720/6181/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/505/382/720/6181/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/505/382/720/6181/nutrition_fr.10.200.jpg		500	2092		30	3																																			40	25									7			14				0.03	0.012																																												-2								
5900020036193	https://fr.openfoodfacts.org/produit/5900020036193	kiliweb	1595580188	1604605189	barre céréales complètes	barre céréales complètes	25 g	Plastique	plastique		Nesquick	nesquick	Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:chocolate-cereal-bars					Bio	en:organic							France						25 g	25										12	d		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:chocolate-cereal-bars	https://static.openfoodfacts.org/images/products/590/002/003/6193/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/590/002/003/6193/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/590/002/003/6193/front_fr.14.400.jpg	https://static.openfoodfacts.org/images/products/590/002/003/6193/front_fr.14.200.jpg	https://static.openfoodfacts.org/images/products/590/002/003/6193/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/590/002/003/6193/ingredients_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/590/002/003/6193/nutrition_fr.11.400.jpg	https://static.openfoodfacts.org/images/products/590/002/003/6193/nutrition_fr.11.200.jpg		450	1883		18.6	6.1																																			59.7	23.9									7.2			7.3				0.28	0.112																																												12								
5600499501160	https://fr.openfoodfacts.org/produit/5600499501160	kiliweb	1550658038	1604604901	Energy crunch bar	Energy crunch bar	40 g	PLASTIQUE	plastique		prozis	prozis	Snacks, Snacks sucrés, Barres, Barres de céréales, Compléments alimentaires, Compléments pour le Bodybuilding, Barres énergétiques	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars,en:dietary-supplements,en:bodybuilding-supplements,en:energy-bars											France		France,Espagne	"Sirop de glucose et fructose, Protéines de SOJA (Isolat de Protéine de SOJA, Amidon de Tapioca , Sel), Riz Soufflé (Farine de Riz , Semoule de maïs, Sucre , Sel), Morceaux de Biscuits (Farine de Maïs , Sucre , Fécule de Maïs , Huile de Tournesol , BEURRE, OEUF, Sel, Agent(s) Gonflant(s) (Bicarbonate de Sodium , Bicarbonate d'Ammonium), Épaississant (Gomme Guar) Arôme, Colorant (Caramel)), Pétales de maïs (Maïs, Sucre , Sel), Flocons d'AVOINE, Beurre de Cacao , Maltodextrine , Épaississant (Gomme d'acacia), Huile de Tournesol Oléique, Émulsifiant(s) (Lécithine de Tournesol), Arôme, Vitamines (Nicotinamide, Chlorhydrate de Pyridoxine, Riboflavine, Chlorhydrate de thiamine, Émulsifiant (Mono - et Diglycérides d'Acides Gras)) ."		en:eggs,en:milk,en:soybeans			40 g	40		7	en:e150,en:e322,en:e322i,en:e412,en:e414,en:e471,en:e500,en:e500ii,en:e503,en:e503ii	0			1		e471-mono-et-diglycerides-d-acides-gras-alimentaires	15	d	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:energy-bars	https://static.openfoodfacts.org/images/products/560/049/950/1160/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/560/049/950/1160/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/560/049/950/1160/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/560/049/950/1160/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/560/049/950/1160/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/560/049/950/1160/ingredients_fr.7.200.jpg				381	1594		6.8	3																																			61	33									0			19				0.54	0.216																																												15								
80310167	https://fr.openfoodfacts.org/produit/80310167	tacinte	1409958796	1604515207	Kinder Maxi		126g	packaging	packaging		Kinder	kinder	Snacks, Snacks sucrés, Confiseries, Barres, Confiseries chocolatées, Barres de céréales, Barres chocolatées, Barres de céréales au chocolat, Barres chocolatées au lait	en:snacks,en:sweet-snacks,en:confectioneries,en:bars,en:chocolate-candies,en:cereal-bars,en:chocolate-bars,en:chocolate-cereal-bars,en:chocolate-confectionery-with-dairy-filling					No preservatives	en:no-preservatives					United Kingdom	Magasins U,Delhaize	Belgium,France,United Kingdom	Chocolat supérieur au lait 40% (sucre, lait en poudre, beurre de cacao, pâte de cacao, émulsifiants : lécithines [soja], vanilline), sucre, lait écrémé en poudre, huile de palme, beurre concentré, émulsifiants : lécithines [soja], vanilline.	en:milk,en:soybeans	en:milk,en:soybeans			21g	21		1	en:e322,en:e322i	1		huile-de-palme	0			28	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-selected, en:front-photo-selected, en:photos-uploaded		en:chocolate-confectionery-with-dairy-filling	https://static.openfoodfacts.org/images/products/80310167/front_fr.43.400.jpg	https://static.openfoodfacts.org/images/products/80310167/front_fr.43.200.jpg	https://static.openfoodfacts.org/images/products/80310167/front_fr.43.400.jpg	https://static.openfoodfacts.org/images/products/80310167/front_fr.43.200.jpg	https://static.openfoodfacts.org/images/products/80310167/ingredients_fr.44.400.jpg	https://static.openfoodfacts.org/images/products/80310167/ingredients_fr.44.200.jpg	https://static.openfoodfacts.org/images/products/80310167/nutrition_fr.26.400.jpg	https://static.openfoodfacts.org/images/products/80310167/nutrition_fr.26.200.jpg	2360	566	2360		35	22.6																																			53.5	53.3												8.7				0.313	0.1252																																												28								
4011800523220	https://fr.openfoodfacts.org/produit/4011800523220	kiliweb	1500653481	1604497471	Corny, Schoko Banane						Corny,Bad Schwartau	corny,bad-schwartau	Snacks, Sweet snacks, Bars, Cereal bars	en:snacks,en:sweet-snacks,en:bars,en:cereal-bars					Verified, en:utz-certified	en:sustainable-farming,en:utz-certified,en:verified							France,Luxembourg, en:germany	Milk chocolate 20% (sugar, cocoa mass, cocoa butter, skimmed milk powder, fat, sunflower lecithin emulsifier), flour (wheat, rice, corn), cereal flakes 16% (oats, wheat, barley), glucose-fructose syrup, glucose syrup, brown sugar, dried bananas, 5%, coconut oil, sugar, sweetened condensed milk, cereals (corn, sugar, salt, barley malt), roasted sliced almonds, honey, salt, barley, malt, salt,barley caramelized sugar syrup, sunflower lecithin emulsifier, flavors.    May contain hazelnuts and peanuts.	en:gluten,en:milk	en:gluten,en:milk		en:nuts,en:peanuts	25g	25		0		0			0			22	e	4	Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-to-be-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded		en:cereal-bars	https://static.openfoodfacts.org/images/products/401/180/052/3220/front_en.10.400.jpg	https://static.openfoodfacts.org/images/products/401/180/052/3220/front_en.10.200.jpg	https://static.openfoodfacts.org/images/products/401/180/052/3220/front_en.10.400.jpg	https://static.openfoodfacts.org/images/products/401/180/052/3220/front_en.10.200.jpg	https://static.openfoodfacts.org/images/products/401/180/052/3220/ingredients_fr.6.400.jpg	https://static.openfoodfacts.org/images/products/401/180/052/3220/ingredients_fr.6.200.jpg				431	1803		14.8	9.8																																			67.1	35.9									0			5.1				0.4	0.16																																												22								
3257980632005	https://fr.openfoodfacts.org/produit/3257980632005	kiliweb	1525590429	1604492384	Chocolat						Cora	cora	Snacks, Snacks sucrés, Confiseries, Barres, Confiseries chocolatées, Barres de céréales, Barres chocolatées, Barres de céréales au chocolat, Barres chocolatées au lait	en:snacks,en:sweet-snacks,en:confectioneries,en:bars,en:chocolate-candies,en:cereal-bars,en:chocolate-bars,en:chocolate-cereal-bars,en:chocolate-confectionery-with-dairy-filling												Cora	France																	26	e		Sugary snacks	Biscuits and cakes	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:packaging-photo-to-be-selected, en:nutrition-photo-selected, en:ingredients-photo-to-be-selected, en:front-photo-selected, en:photos-uploaded		en:chocolate-confectionery-with-dairy-filling	https://static.openfoodfacts.org/images/products/325/798/063/2005/front_fr.19.400.jpg	https://static.openfoodfacts.org/images/products/325/798/063/2005/front_fr.19.200.jpg	https://static.openfoodfacts.org/images/products/325/798/063/2005/front_fr.19.400.jpg	https://static.openfoodfacts.org/images/products/325/798/063/2005/front_fr.19.200.jpg			https://static.openfoodfacts.org/images/products/325/798/063/2005/nutrition_fr.24.400.jpg	https://static.openfoodfacts.org/images/products/325/798/063/2005/nutrition_fr.24.200.jpg		556	2326		34	21																																			54	53												8				0.1	0.04																																												26								
